创金合信基金公司成立,2014-07-22,中国证券报
创金合信基金管理有限公司成立公告,2014-07-22,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金招募说明书,2015-07-20,中国证券报
创金合信基金管理有限公司创金合信沪港深研究精选灵活配置混合型证券投资基金基金合同内容摘要,2015-07-20,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金基金份额发售公告,2015-07-20,中国证券报
创金合信基金管理有限公司关于《创金合信沪港深研究精选灵活配置混合型证券投资基金招募说明书》的更正公告,2015-07-21,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金延长募集期的公告,2015-08-12,中国证券报
创金合信基金管理有限公司关于参加天天基金网费率优惠的公告,2015-08-25,中国证券报
关于创金合信基金管理有限公司旗下基金参与天天基金费率优惠活动的公告,2015-09-02,中国证券报
关于增加中投证券及国信证券为创金合信沪港深研究精选灵活配置混合型证券投资基金代销机构的公告,2015-10-12,中国证券报
关于创金合信沪港深研究精选灵活配置混合型证券投资基金参与代销机构费率优惠活动的公告,2015-10-15,中国证券报
创金合信基金管理有限公司关于增加上海陆金所资产管理有限公司为旗下基金代销机构并参与其费率优惠活动的公告,2015-10-29,中国证券报
创金合信聚财保本6日发行,2015-11-04,中国证券报
创金合信基金管理有限公司关于增加浙江同花顺基金销售有限公司为旗下基金代销机构并参与其费率优惠活动的公告,2015-11-25,中国证券报
创金合信基金管理有限公司关于旗下基金增加定期定额投资业务代销机构的公告,2015-12-02,中国证券报
创金合信基金管理有限公司关于增加兴业银行股份有限公司为旗下基金代销机构并参与其费率优惠活动的公告,2015-12-09,中国证券报
创金合信基金程志田：明年2月市场或全面补涨,2015-12-23,中国证券报
创金合信尊盈纯债债券型证券投资基金招募说明书,2015-12-31,中国证券报
创金合信尊盈纯债债券型证券投资基金基金份额发售公告,2015-12-31,中国证券报
创金合信基金管理有限公司创金合信尊盈纯债债券型证券投资基金基金合同摘要,2015-12-31,中国证券报
关于指数熔断机制实施后对创金合信基金管理有限公司旗下公募基金业务规则影响的公告,2015-12-31,中国证券报
创金合信基金管理有限公司关于创金合信尊盈纯债债券型证券投资基金提前结束募集的公    告,2016-01-06,中国证券报
创金合信尊盈纯债债券型证券投资基金基金合同生效公告,2016-01-08,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-01-20,中国证券报
创金合信尊盈纯债债券型证券投资基金开放日常申购、赎回和定期定额投资业务公告,2016-01-23,中国证券报
创金合信基金管理有限公司关于增加华夏银行股份有限公司为旗下基金代销机构并参与其费率优惠活动的公告,2016-01-27,中国证券报
创金合信尊利纯债债券型证券投资基金招募说明书,2016-02-19,中国证券报
创金合信尊利纯债债券型证券投资基金基金份额发售公告,2016-02-19,中国证券报
创金合信基金管理有限公司创金合信尊利纯债债券型证券投资基金基金合同摘要,2016-02-19,中国证券报
创金合信基金管理有限公司,2016-02-19,中国证券报
创金合信尊利纯债债券型证券投资基金基金合同生效公告,2016-02-27,中国证券报
创金合信尊盈纯债债券型证券投资基金暂停大额申购公告,2016-03-17,中国证券报
创金合信尊盈纯债债券型证券投资基金暂停(大额)申购（转换转入、赎回、转换转出、定期定额投资）公告,2016-03-22,中国证券报
创金合信基金管理有限公司关于旗下基金增加定期定额投资业务代销机构的公告,2016-03-23,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-03-26,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加代销机构的公告,2016-03-30,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金招募说明书（更新）摘要,2016-04-07,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加代销机构的公告,2016-04-13,中国证券报
创金合信鑫安保本今起发行,2016-04-15,中国证券报
创金合信基金：加大配置新经济方向行业,2016-04-15,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-04-22,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-04-22,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-04-22,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-04-22,中国证券报
创金合信尊利纯债债券型证券投资基金开放日常申购、赎回和定期定额投资业务公告,2016-05-14,中国证券报
创金合信尊利纯债债券型证券投资基金暂停大额申购业务的公告,2016-05-21,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加代销机构的公告,2016-06-02,中国证券报
创金合信基金管理有限公司关于旗下基金开展微信直销平台认购费率优惠活动的公告,2016-06-24,中国证券报
创金合信基金管理有限公司关于旗下部分基金估值方法变更的提示性公告,2016-07-08,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-07-20,中国证券报
创金合信尊利纯债债券型证券投资基金,2016-07-20,中国证券报
创金合信尊利纯债债券型证券投资基金,2016-07-20,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-07-20,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-07-20,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-07-20,中国证券报
创金合信尊盈纯债债券型证券投资基金分红公告,2016-07-27,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加代销机构的公告,2016-07-28,中国证券报
创金合信基金管理有限公司关于调整旗下部分开放式基金申购金额下限及最低持有金额下限的公告,2016-08-10,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金招募说明书,2016-08-13,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金基金份额发售公告,2016-08-13,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金基金合同摘要,2016-08-13,中国证券报
创金合信基金关于调整官方微信平台认购及申购费率的公告,2016-08-17,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金基金合同生效公告,2016-08-23,中国证券报
创金合信量化发现灵活配置混合型证券投资基金招募说明书,2016-08-24,中国证券报
创金合信量化发现灵活配置混合型证券投资基金基金合同摘要,2016-08-24,中国证券报
创金合信量化发现灵活配置混合型证券投资基金基金份额发售公告,2016-08-24,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加诺亚财富为代销机构的公告,2016-08-24,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金开放日常申购,2016-08-25,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加京东金融为代销机构的公告,2016-08-26,中国证券报
创金合信基金关于针对旗下创金合信量化发现灵活配置混合型证券投资基金调整直销柜台认购费率的公告,2016-08-27,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-08-27,中国证券报
创金合信尊利纯债债券型证券投资基金,2016-08-27,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-08-27,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加招商证券为代销机构的公告,2016-08-30,中国证券报
创金合信基金关于针对旗下部分开放式证券投资基金调整直销柜台申购金额的公告,2016-09-06,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金基金经理变更公告,2016-09-06,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金恢复大额申购公告,2016-09-10,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加中银国际证券为代销机构的公告,2016-09-13,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金恢复大额申购公告,2016-09-14,中国证券报
创金合信尊利纯债债券型证券投资基金分红公告,2016-09-24,中国证券报
创金合信尊利纯债债券型证券投资基金恢复大额申购业务公告,2016-09-27,中国证券报
创金合信量化发现灵活配置混合型证券投资基金基金合同生效公告,2016-09-28,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金暂停大额申购公告,2016-10-13,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加大智慧财富为代销机构的公告,2016-10-18,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加上海基煜基金销售有限公司为代销机构的公告,2016-10-20,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-10-24,中国证券报
创金合信尊利纯债债券型证券投资基金,2016-10-24,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2016-10-24,中国证券报
创金合信尊利纯债债券型证券投资基金,2016-10-24,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-10-24,中国证券报
创金合信尊盈纯债债券型证券投资基金,2016-10-24,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加金融界为代销机构的公告,2016-11-01,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加代销机构的公告,2016-11-03,中国证券报
创金合信尊盈纯债债券型证券投资基金分红公告,2016-11-11,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金招募说明书,2016-11-12,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金基金合同摘要,2016-11-12,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金份额发售公告,2016-11-12,中国证券报
创金合信基金管理有限公司关于旗下基金增加华润银行为代销及定期定额投资业务机构的公告,2016-11-19,中国证券报
创金合信尊利纯债债券型证券投资基金分红公告,2016-11-23,中国证券报
创金合信基金关于针对旗下部分开放式证券投资基金调整直销柜台申购金额的公告,2016-11-24,中国证券报
创金合信基金管理有限公司关于提请投资者及时更新过期身份证件或身份证明文件的公告,2016-11-25,中国证券报
创金合信基金管理有限公司关于养老金账户通过直销柜台申购、转换转入旗下部分基金产品费率优惠的公告,2016-11-26,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加招商银行为代销机构及定期定额投资业务代销机构的公告,2016-12-07,中国证券报
创金合信基金关于针对旗下部分开放式证券投资基金调整直销柜台申购费率的公告,2016-12-08,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金提前结束募集的公告,2016-12-13,中国证券报
创金合信基金管理有限公司关于直销柜台专用传真号变更的公告,2016-12-15,中国证券报
关于创金合信量化发现灵活配置混合型证券,2016-12-16,中国证券报
创金合信国企活力混合型证券投资基金招募说明书,2016-12-17,中国证券报
创金合信国企活力混合型证券投资基金基金合同摘要,2016-12-17,中国证券报
创金合信国企活力混合型证券投资基金基金份额发售公告,2016-12-17,中国证券报
创金合信基金管理有限公司,2016-12-17,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金基金合同生效公告,2016-12-20,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金基金经理变更公告,2016-12-21,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金基金经理变更公告,2016-12-21,中国证券报
创金合信国企活力发行,2016-12-23,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加和讯为代销机构的公告,2016-12-23,中国证券报
创金合信基金管理有限公司关于旗下部分开放式证券投资基金增加永鑫保险为代销机构的公告,2016-12-28,中国证券报
创金合信基金管理有限公司关于调整旗下部分开放式证券投资基金申购及赎回金额的公告,2017-01-04,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金开放日常申购、赎回、定期定额投资业务的公告,2017-01-07,中国证券报
创金合信基金管理有限公司关于旗下部分开放式证券投资基金开展费率优惠活动的公告,2017-01-11,中国证券报
创金合信基金管理有限公司关于调整旗下部分开放式基金申购和赎回份额额度及最低持有份额额度的公告,2017-01-17,中国证券报
创金合信量化发现灵活配置混合型证券投资基金,2017-01-23,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2017-01-23,中国证券报
创金合信量化发现灵活配置混合型证券投资基金,2017-01-23,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2017-01-23,中国证券报
创金合信尊利纯债债券型证券投资基金,2017-01-23,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金,2017-01-23,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金,2017-01-23,中国证券报
创金合信尊利纯债债券型证券投资基金,2017-01-23,中国证券报
创金合信尊盈纯债债券型证券投资基金,2017-01-23,中国证券报
创金合信尊盈纯债债券型证券投资基金,2017-01-23,中国证券报
创金合信基金管理有限公司关于参与招行摩羯智投申购的交易费率优惠活动的公告,2017-01-24,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金暂停大额申购业务的公告,2017-01-26,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加平安证券为代销机构的公告,2017-02-08,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加平安证券为代销机构的公告,2017-02-09,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金暂停大额申购业务的公告,2017-02-10,中国证券报
创金合信尊隆纯债债券型证券投资基金基金合同生效公告,2017-02-11,中国证券报
创金合信基金管理有限公司关于旗下部分基金增加代销机构的公告,2017-02-16,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金暂停大额申购业务的公告,2017-02-18,中国证券报
创金合信量化核心发行,2017-02-21,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金关于增加微众银行为代销机构的公告,2017-02-21,中国证券报
创金合信基金管理有限公司关于直销柜台申购费率优惠政策调整的公告,2017-02-22,中国证券报
创金合信尊盈纯债债券型证券投资基金招募说明书（更新）摘要,2017-02-22,中国证券报
创金合信基金程志田：低估值大盘股凸显配置价值,2017-02-24,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金暂停大额申购业务的公告,2017-02-25,中国证券报
创金合信基金管理有限公司关于旗下创金合信国企活力混合型证券投资基金参与第一创业证券的费率优惠活动的公告,2017-03-01,中国证券报
创金合信基金管理有限公司关于旗下创金合信沪港深研究精选灵活配置混合型证券投资基金参与招商证券的费率优惠活动的公告,2017-03-02,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加上海基煜为代销机构的公告,2017-03-16,中国证券报
创金合信基金管理有限公司关于旗下部分开放式证券投资基金增加汇成基金为代销机构的公告,2017-03-24,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2017-03-27,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2017-03-27,中国证券报
创金合信量化发现灵活配置混合型证券投资基金,2017-03-27,中国证券报
创金合信量化发现灵活配置混合型证券投资基金,2017-03-27,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金,2017-03-27,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金,2017-03-27,中国证券报
创金合信尊利纯债债券型证券投资基金,2017-03-27,中国证券报
创金合信尊利纯债债券型证券投资基金,2017-03-27,中国证券报
创金合信尊盈纯债债券型证券投资基金,2017-03-27,中国证券报
创金合信尊盈纯债债券型证券投资基金,2017-03-27,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金招募说明书（更新）摘要,2017-04-08,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金招募说明书（更新）摘要,2017-04-10,中国证券报
创金合信尊利纯债债券型证券投资基金招募说明书（更新）摘要,2017-04-12,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）开展场外认购费率优惠活动的公告,2017-04-15,中国证券报
创金合信基金管理有限公司关于公司旗下部分基金估值调整情况的公告,2017-04-20,中国证券报
创金合信国企活力混合型证券投资基金,2017-04-21,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2017-04-21,中国证券报
创金合信量化发现灵活配置混合型证券投资基金,2017-04-21,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金,2017-04-21,中国证券报
创金合信尊利纯债债券型证券投资基金,2017-04-21,中国证券报
创金合信尊盈纯债债券型证券投资基金,2017-04-21,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金,2017-04-21,中国证券报
创金合信基金管理有限公司关于公司旗下部分基金估值调整情况的公告,2017-04-25,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加安信证券为代销机构的公告,2017-04-26,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）关于增加招商银行为代销机构的公告,2017-04-27,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投,2017-05-06,中国证券报
创金合信量化发现灵活配置混合型证券投资基金招募说明书（更新）摘要,2017-05-10,中国证券报
创金合信基金管理有限公司关于创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）延长募集期的公告,2017-05-11,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）关于增加海通证券为代销机构的公告,2017-05-18,中国证券报
创金合信基金管理有限公司旗下部分开放式证券投资基金增加东莞证券股份有限公司为代销机构的公告,2017-05-24,中国证券报
创金合信基金管理有限公司关于旗下部分开放式基金参加中银国际证券申购费率优惠活动的公告,2017-06-01,中国证券报
创金合信基金管理有限公司关于旗下部分开放式证,2017-06-05,中国证券报
创金合信基金管理有限公司关于创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）延长募集期的公告,2017-06-13,中国证券报
创金合信基金管理有限公司关于开通旗下部分开放式基金转换业务的公告,2017-06-13,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）关于增加长城证券为代销机构暨参加长城证券费率优惠活动的公告,2017-06-14,中国证券报
创金合信尊盛纯债债券型证券投资基金分红公告,2017-06-21,中国证券报
创金合信基金管理有限公司关于旗下部分基金及其代销机构一览表的公告,2017-06-23,中国证券报
创金合信基金管理有限公司,2017-06-23,中国证券报
创金合信基金管理有限公司关于旗下部分开放式基金增加代销机构暨参加代销机构费率优惠活动的公告,2017-06-28,中国证券报
创金合信基金管理有限公司关于公司旗下部分基金估值调整情况的公告,2017-07-04,中国证券报
关于创金合信基金管理有限公司旗下部分开放式基金开通在代销机构转换业务的公告,2017-07-04,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)基金合同生效公告,2017-07-08,中国证券报
关于创金合信基金管理有限公司旗下部分开放式基金开通在微信直销平台转换业务的公告,2017-07-10,中国证券报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）基金经理变更公告,2017-07-11,中国证券报
关于创金合信沪港深研究精选灵活配置混合型证券投资基金增加港股投资风险提示并修改基金合同的公告,2017-07-13,中国证券报
创金合信基金管理有限公司关于旗下部分开放式基金增加凯石财富为代销机构的公告,2017-07-14,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金,2017-07-19,中国证券报
创金合信尊盈纯债债券型证券投资基金,2017-07-19,中国证券报
创金合信尊利纯债债券型证券投资基金,2017-07-19,中国证券报
创金合信鑫回报灵活配置混合型证券投资基金,2017-07-19,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金,2017-07-19,中国证券报
创金合信国企活力混合型证券投资基金,2017-07-19,中国证券报
 创金合信尊利纯债债券型证券投资基金基金经理变更公告,2017-07-20,中国证券报
创金合信基金管理有限公司关于召开创金合信尊利纯债债券i型证券投资基金基金份额持有人大会审议终止基金合同的公告,2017-07-24,中国证券报
创金合信基金管理有限公司关于召开创金合信尊利纯债债券型证券投资基金基金份额持有人大会审议终止基金合同的,2017-07-25,中国证券报
创金合信基金管理有限公司关于召开创金合信尊利纯债债券型证券投资基金基金份额持有人大会审议终止基金合同的第二次提示性公告,2017-07-26,中国证券报
创金合信基金管理有限公司关于旗下部分开放式基金增加凤凰金融为代销机构的公告,2017-08-01,中国证券报
创金合信鑫收益灵活配置混合型证券投资基金招募说明书（更新）摘要,2017-08-02,中国证券报
创金合信基金管理有限公司关于旗下部分开放式基金增加平安银行为代销机构的公告,2017-08-09,中国证券报
创金合信基金管理有限公司关于旗下部分开放式基金增加挖财基金为代销机构的公告,2017-08-14,中国证券报
创金合信基金管理有限公司关于旗下证券,2017-08-15,中国证券报
创金合信沪港深研究精选灵活配置混合型证券投资基金恢复大额申购业务的公告,2017-08-16,中国证券报
