苏彦祝出掌创金合信基金 首尝股权激励甜头持股10.48%,2014-07-18,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-09-21,证券时报电子报
创金合信基金管理有限公司关于创金合信恒利超短债债券型证券投资基金增加招商证券为代销机构的公告,2018-09-22,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-09-25,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-09-25,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-09-26,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-09-26,证券时报电子报
创金合信货币市场基金恢复大额申购、大额转换转入业务的公告,2018-10-08,证券时报电子报
创金合信鑫动力灵活配置混合型证券投资基金招募说明书（更新）摘要,2018-10-12,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-10-12,证券时报电子报
创金合信基金管理有限公司关于旗下证券投资基金估值调整情况的公告,2018-10-18,证券时报电子报
创金合信鑫动力灵活配置混合型证券投资基金暂停申购、定期定额投资业务的公告,2018-10-23,证券时报电子报
创金合信鑫动力灵活配置混合型证券投资基金基金份额持有人大会表决结果暨决议生效公告,2018-10-24,证券时报电子报
创金合信睿合定期开放混合型证券投资基金集中赎回选择期及开放赎回、转换转出业务的公告,2018-10-24,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加泉州银行股份有限公司为代销机构的公告,2018-10-26,证券时报电子报
创金合信医疗保健行业股票型证券投资基金基金合同摘要,2018-10-26,证券时报电子报
创金合信医疗保健行业股票型证券投资基金招募说明书,2018-10-26,证券时报电子报
创金合信医疗保健行业股票型证券投资基金招募说明书,2018-10-26,证券时报电子报
创金合信医疗保健行业股票型证券投资基金招募说明书,2018-10-26,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加植信基金为代销机构的公告,2018-10-26,证券时报电子报
创金合信睿合定期开放混合型证券投资基金招募说明书（更新）摘要,2018-10-26,证券时报电子报
关于创金合信鑫动力灵活配置混合型证券投资基金转型为创金合信医疗保健行业股票型证券投资基金的提示性公告,2018-10-29,证券时报电子报
创金合信基金管理有限公司公告（系列）,2018-11-02,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加华创证券为代销机构的公告,2018-11-06,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加代销机构的公告,2018-11-08,证券时报电子报
创金合信优选回报灵活配置混合型证券投资基金招募说明书（更新）摘要,2018-11-09,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中银国际证券为代销机构的公告,2018-11-13,证券时报电子报
创金合信基金管理有限公司关于创金合信恒利超短债债券型证券投资基金增加交通银行为代销机构的公告,2018-11-19,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加阳光人寿为代销机构的公告,2018-11-29,证券时报电子报
创金合信货币市场基金招募说明书（更新）摘要,2018-12-05,证券时报电子报
创金合信货币市场基金暂停大额申购、大额转换转入业务的公告,2018-12-07,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加腾安基金为代销机构的公告,2018-12-07,证券时报电子报
创金合信恒利超短债债券型证券投资基金调整大额申购业务金额限制的公告,2018-12-07,证券时报电子报
创金合信基金管理有限公司关于旗下部分基金估值调整情况的公告,2018-12-15,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加微众银行为代销机构的公告,2018-12-20,证券时报电子报
创金合信货币市场基金恢复大额申购、大额转换转入业务的公告,2018-12-20,证券时报电子报
创金合信睿合定期开放混合型证券投资基金清算报告,2018-12-21,证券时报电子报
创金合信新能源汽车主题股票型发起式证券投资基金招募说明书（更新）摘要,2018-12-21,证券时报电子报
创金合信货币市场基金2019年元旦假期前两个工作日暂停申购、转换转入及定期定额投资业务的公告,2018-12-25,证券时报电子报
第一创业证券股份有限公司关于控股子公司创金合信基金管理有限公司变更股权获中国证监会批复的公告,2018-12-25,证券时报电子报
创金合信基金管理有限公司关于旗下创金合信量化多因子股票型证券投资基金参加中投证券费率优惠活动的公告,2018-12-26,证券时报电子报
创金合信货币市场基金暂停大额申购、大额转换转入业务的公告,2018-12-28,证券时报电子报
创金合信恒利超短债债券型证券投资基金调整大额申购、大额转换转入业务金额限制的公告,2019-01-04,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）开放申购、赎回业务的公告,2019-01-04,证券时报电子报
创金合信货币市场基金调整大额申购、大额转换转入业务的公告,2019-01-05,证券时报电子报
创金合信鑫安保本混合型证券投资基金清算完毕公告,2019-01-18,证券时报电子报
创金合信聚利债券型证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信沪深300指数增强型发起式证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信量化多因子股票型证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信资源主题精选股票型发起式证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信消费主题股票型证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信量化发现灵活配置混合型证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）2018第四季度报告,2019-01-19,证券时报电子报
创金合信国企活力混合型证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信科技成长主题股票型发起式证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信工业周期精选股票型发起式证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
创金合信国证2000指数发起式证券投资基金2018第四季度报告,2019-01-19,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)可能触发基金合同终止情形的第一次提示性公告,2019-01-25,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)暂停申购业务的公告,2019-01-25,证券时报电子报
创金合信恒兴中短债债券型证券投资基金基金份额发售公告,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金基金合同内容摘要,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金招募说明书,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金招募说明书,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金招募说明书,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金基金份额发售公告,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金基金合同内容摘要,2019-01-28,证券时报电子报
创金合信恒兴中短债债券型证券投资基金招募说明书,2019-01-28,证券时报电子报
创金合信基金管理有限公司关于创金合信恒兴中短债债券型证券投资基金增加华润银行为代销机构的公告,2019-01-30,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中投证券为代销机构,2019-01-30,证券时报电子报
创金合信科技成长主题股票型发起式证券投资基金招募说明书（更新）摘要,2019-02-01,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金招募说明书（更新）摘要,2019-02-01,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)可能触发基金合同终止情形的第二次提示性公告,2019-02-11,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)触发基金合同终止情形的公告,2019-02-12,证券时报电子报
创金合信沪深300指数增强型发起式证券投资基金招募说明书（更新）摘要,2019-02-13,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金分红公告,2019-02-13,证券时报电子报
创金合信恒兴中短债基金正在发行,2019-02-14,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)基金合同终止及基金财产清算的公告,2019-02-19,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）招募说明书（更新）摘要,2019-02-20,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)基金合同终止及基金财产清算的第一次提示性公告,2019-02-20,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)基金合同终止及基金财产清算的第二次提示性公告,2019-02-21,证券时报电子报
关于创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)停牌的提示性公告,2019-02-22,证券时报电子报
创金合信基金管理有限公司关于公司旗下部分基金估值调整情况的公告,2019-02-26,证券时报电子报
创金合信恒兴中短债债券型证券投资基金基金合同生效公告,2019-03-06,证券时报电子报
创金合信量化多因子股票型证券投资基金招募说明书（更新）摘要,2019-03-07,证券时报电子报
创金合信国企活力混合型证券投资基金招募说明书（更新）摘要,2019-03-08,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加恒泰证券为代销机构的公告,2019-03-20,证券时报电子报
创金合信国证2000指数发起式证券投资基金招募说明书（更新）摘要,2019-03-22,证券时报电子报
创金合信基金管理有限公司公告（系列）,2019-03-28,证券时报电子报
创金合信基金管理有限公司关于公司旗下部分基金估值调整情况的公告,2019-04-04,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加第一创业为代销机构的公告,2019-04-10,证券时报电子报
创金合信基金管理有限公司关于公司旗下部分基金估值调整情况的公告,2019-04-12,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加交通银行为代销机构暨参加交通银行费率优惠活动的公告,2019-04-16,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加华夏财富为代销机构的公告,2019-04-16,证券时报电子报
创金合信恒兴中短债债券型证券投资基金开放日常申购、赎回、转换及定期定额投资业务的公告,2019-04-18,证券时报电子报
创金合信国企活力混合型证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信工业周期精选股票型发起式证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信国证2000指数发起式证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信聚利债券型证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信沪深300指数增强型发起式证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信科技成长主题股票型发起式证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信量化多因子股票型证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信量化发现灵活配置混合型证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信资源主题精选股票型发起式证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信消费主题股票型证券投资基金2019第一季度报告,2019-04-22,证券时报电子报
创金合信基金管理有限公司关于调整创金合信货币市场基金申购金额下限的公告,2019-04-23,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金分红公告,2019-04-25,证券时报电子报
创金合信基金管理有限公司关于创金合信科技成长主题股票型发起式证券投资基金增加招商银行为代销机构的公告,2019-04-29,证券时报电子报
关于创金合信基金管理有限公司注册资本及股权变更的公告,2019-05-06,证券时报电子报
第一创业证券股份有限公司关于控股子公司创金合信完成工商变更登记的公告,2019-05-06,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)清算报告,2019-05-07,证券时报电子报
创金合信货币市场基金调整大额申购、大额转换转入业务的公告,2019-05-08,证券时报电子报
创金合信量化发现灵活配置混合型证券投资基金招募说明书（更新）摘要,2019-05-10,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加招商证券为代销机构的公告,2019-05-10,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金（LOF）清算资金发放公告,2019-05-21,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金基金经理变更公告,2019-05-22,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加招商银行为代销机构的公告,2019-05-23,证券时报电子报
创金合信消费主题股票型证券投资基金招募说明书（更新）摘要,2019-05-24,证券时报电子报
创金合信消费主题股票型证券投资基金基金经理变更公告,2019-05-31,证券时报电子报
创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)终止上市公告,2019-06-04,证券时报电子报
创金合信基金管理有限公司关于创金合信恒兴中短债债券型证券投资基金增加平安银行为代销机构的公告,2019-06-04,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加招商银行为代销机构的公告,2019-06-06,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加汇林保大为代销机构的公告,2019-06-12,证券时报电子报
创金合信基金管理有限公司高级管理人员变更公告,2019-06-13,证券时报电子报
创金合信资源主题精选股票型发起式证券投资基金招募说明书（更新）摘要,2019-06-14,证券时报电子报
创金合信基金管理有限公司关于旗下部分基金可投资于科创板股票的公告,2019-06-21,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加代销机构的公告,2019-06-26,证券时报电子报
第一创业证券股份有限公司关于控股子公司创金合信基金管理有限公司取得合格境内机构投资者（QDII）资格的公告,2019-06-27,证券时报电子报
创金合信工业周期精选股票型发起式证券投资基金招募说明书（更新）摘要,2019-06-28,证券时报电子报
创金合信聚利债券型证券投资基金招募说明书（更新）摘要,2019-06-28,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金开放申购、赎回及转换业务的公告,2019-07-02,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加恒泰证券为代销机构的公告,2019-07-04,证券时报电子报
创金合信基金管理有限公司关于旗下部分基金估值调整情况的公告,2019-07-05,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加新浪仓石基金为代销机构的公告,2019-07-06,证券时报电子报
创金合信基金管理有限公司公告（系列）,2019-07-06,证券时报电子报
创金合信基金管理有限公司公告（系列）,2019-07-16,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金参与中泰证券费率优惠活动的公告,2019-07-18,证券时报电子报
创金合信恒兴中短债债券型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信国企活力混合型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信聚利债券型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信国证2000指数发起式证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信工业周期精选股票型发起式证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信量化多因子股票型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信科技成长主题股票型发起式证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信沪深300指数增强型发起式证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信量化发现灵活配置混合型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信消费主题股票型证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信资源主题精选股票型发起式证券投资基金2019第二季度报告,2019-07-18,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加浙商证券为代销机构暨参加浙商证券费率优惠活动的公告,2019-07-22,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加广州证券为代销机构的公告,2019-08-07,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加民商基金销售(上海)有限公司为代销机构,2019-08-08,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金招募说明书（更新）摘要,2019-08-09,证券时报电子报
创金合信科技成长主题股票型发起式证券投资基金招募说明书（更新）摘要,2019-08-09,证券时报电子报
创金合信沪深300指数增强型发起式证券投资基金招募说明书（更新）摘要,2019-08-13,证券时报电子报
创金合信沪深300指数增强型发起式证券投资基金招募说明书（更新）摘要,2019-08-13,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加联储证券为代销机构的公告,2019-08-14,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金分红公告,2019-08-15,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加平安银行为代销机构的公告,2019-08-16,证券时报电子报
创金合信聚利债券型证券投资基金基金经理变更公告,2019-08-17,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加百度百盈为代销机构的公告,2019-08-21,证券时报电子报
创金合信量化多因子股票型证券投资基金招募说明书（更新）摘要,2019-09-04,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加东方财富证券为代销机构的公告,2019-09-04,证券时报电子报
创金合信国企活力混合型证券投资基金招募说明书（更新）摘要,2019-09-05,证券时报电子报
创金合信国证2000指数发起式证券投资基金招募说明书（更新）摘要,2019-09-20,证券时报电子报
创金合信恒兴中短债债券型证券投资基金调整大额申购、大额转换转入业务金额限制的公告,2019-09-24,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中信建投证券为代销机构的公告,2019-09-25,证券时报电子报
创金合信国企活力混合型证券投资基金基金经理变更公告,2019-09-26,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中信证券为代销机构的公告,2019-09-26,证券时报电子报
创金合信国企活力混合型证券投资基金招募说明书（更新）摘要,2019-09-27,证券时报电子报
创金合信鑫日享短债债券型证券投资基金暂停大额申购、大额转换转入业务金额限制的公告,2019-10-16,证券时报电子报
创金合信基金管理有限公司旗下部分基金2019年第三季度报告提示性公告,2019-10-23,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金基金合同及招募说明书提示性公告,2019-10-24,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金基金份额发售公告,2019-10-24,证券时报电子报
创金合信汇誉纯债六个月定期开放债券型证券投资基金分红公告,2019-11-12,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中信建投证券为代销机构的公告,2019-11-13,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中证金牛为代销机构暨参加中证金牛费率优惠活动的公告,2019-11-15,证券时报电子报
创金合信基金管理有限公司关于创金合信中债１－３年国开行债券指数证券投资基金提前结束募集的公告,2019-11-15,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中信期货、中信证券（山东）为代销机构的公告,2019-11-16,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金基金合同生效公告,2019-11-22,证券时报电子报
关于深圳前海凯恩斯基金销售有限公司终止代销创金合信基金管理有限公司旗下基金的公告,2019-11-27,证券时报电子报
创金合信基金管理有限公司关于创金合信科技成长主题股票型发起式证券投资基金增加中国工商银行为代销机构的公告,2019-11-29,证券时报电子报
创金合信基金管理有限公司关于旗下电子直销交易平台实施费率优惠的公告,2019-11-30,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金开放日常申购、赎回、转换及定期定额投资业务的公告,2019-12-06,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加兴业银行为代销机构的公告,2019-12-10,证券时报电子报
创金合信基金管理有限公司关于旗下部分开放式基金增加中信期货、中信证券、中信证券（山东）为代销机构的公告,2019-12-13,证券时报电子报
创金合信聚利债券型证券投资基金基金经理变更公告,2019-12-19,证券时报电子报
创金合信基金管理有限公司关于调整旗下基金对账单服务形式的公告,2019-12-19,证券时报电子报
创金合信聚利债券型证券投资基金招募说明书提示性公告,2019-12-19,证券时报电子报
创金合信中债1-3年国开行债券指数证券投资基金招募说明书提示性公告,2019-12-21,证券时报电子报
创金合信基金管理有限公司关于创金合信恒兴中短债债券型证券投资基金增加太平洋证券为代销机构的公告,2019-12-23,证券时报电子报
